filename,interval_label,start,end,step,stepnumber,f0,jumpkilleffect
2,e dong dapat,131.23,131.84,0.116190476190479,4,-0.441712481155013,1.03928299283158
2,e dong dapat,131.23,131.84,0.145238095238098,5,-0.351852654468109,1.03928299283158
2,e dong dapat,131.23,131.84,0.174285714285718,6,0.025118541897491,1.03928299283158
2,e dong dapat,131.23,131.84,0.203333333333338,7,0.368254055459105,1.03928299283158
2,e dong dapat,131.23,131.84,0.232380952380958,8,0.266039899756989,1.03928299283158
2,e dong dapat,131.23,131.84,0.261428571428577,9,0.163825744054872,1.03928299283158
2,e dong dapat,131.23,131.84,0.290476190476197,10,0.061611588352756,1.03928299283158
2,e dong dapat,131.23,131.84,0.319523809523817,11,-0.04060256734936,1.03928299283158
2,e dong dapat,131.23,131.84,0.348571428571436,12,-0.690063000260315,1.03928299283158
2,e dong dapat,131.23,131.84,0.377619047619056,13,-0.941076146075925,1.03928299283158
2,e dong dapat,131.23,131.84,0.406666666666676,14,-1.0427124140021,1.03928299283158
2,e dong dapat,131.23,131.84,0.435714285714296,15,-1.14434868192826,1.03928299283158
2,e dong dapat,131.23,131.84,0.464761904761915,16,-1.24598494985444,1.03928299283158
2,e dong dapat,131.23,131.84,0.493809523809535,17,-1.34762121778059,1.03928299283158
2,e dong dapat,131.23,131.84,0.522857142857155,18,-1.44925748570677,1.03928299283158
2,e dong dapat,131.23,131.84,0.551904761904774,19,-1.55089375363292,1.03928299283158
2,e dong dapat,131.23,131.84,0.580952380952394,20,-1.6525300215591,1.03928299283158
2,ya iyo e,140.805,141.43,0.029761904761905,1,-0.75820954275297,1
2,ya iyo e,140.805,141.43,0.05952380952381,2,-0.784409618005292,1
2,ya iyo e,140.805,141.43,0.089285714285714,3,-0.810609693257585,1
2,ya iyo e,140.805,141.43,0.119047619047619,4,-0.836809768509878,1
2,ya iyo e,140.805,141.43,0.148809523809524,5,-0.863009843762173,1
2,ya iyo e,140.805,141.43,0.178571428571429,6,-0.889209919014466,1
2,ya iyo e,140.805,141.43,0.208333333333333,7,-0.789480558189381,1
2,ya iyo e,140.805,141.43,0.238095238095238,8,-0.173183510597631,1
2,ya iyo e,140.805,141.43,0.267857142857143,9,0.043970614762549,1
2,ya iyo e,140.805,141.43,0.297619047619048,10,-0.113265132668196,1
2,ya iyo e,140.805,141.43,0.327380952380952,11,-0.270500880098941,1
